t_h,w_norm_degs
15.733333333333333,0.18346925603396325
15.75,0.19040592040367152
15.766666666666667,0.19502143647802872
15.783333333333333,0.19696653654580193
15.8,0.1964998589482938
15.816666666666666,0.19439212127604263
15.833333333333334,0.19158314704671786
15.85,0.18880213525425657
15.866666666666667,0.18636419582643693
15.883333333333333,0.18419850263062554
15.9,0.1820164638011597
15.916666666666666,0.17949563736986662
15.933333333333334,0.17640491638927605
15.95,0.1726555109680008
15.966666666666667,0.16829502272857585
15.983333333333333,0.16347040403823102
16.0,0.1583817709000511
16.016666666666666,0.15324129878531487
16.033333333333335,0.1482438885639503
16.05,0.14355069264881742
16.066666666666666,0.13928337731907867
16.083333333333332,0.13552580183027357
16.1,0.13232990098303346
16.116666666666667,0.12972326987166483
16.133333333333333,0.12771678601639613
16.15,0.1263113171590533
16.166666666666668,0.12550307223864898
16.183333333333334,0.12528746786167755
16.2,0.12566154703284438
16.216666666666665,0.12662505056474044
16.233333333333334,0.12818024797020153
16.25,0.13033061895258582
16.266666666666666,0.13307846697034456
16.283333333333335,0.13642156569151973
16.3,0.1403490060183115
16.316666666666666,0.1448365381510087
16.333333333333332,0.14984188981871607
16.35,0.15530076258932646
16.366666666666667,0.16112439014592433
16.383333333333333,0.1671995391231641
16.4,0.1733914090187591
16.416666666666668,0.17954875371703163
16.433333333333334,0.18550853015973626
16.45,0.19109486051474167
16.466666666666665,0.19610580127632146
16.483333333333334,0.20028514592536606
16.5,0.20328986623829634
16.516666666666666,0.20468572622851575
16.533333333333335,0.20401658051188712
16.55,0.20096495836492456
16.566666666666666,0.19554424662224665
16.583333333333332,0.18819737080391835
16.6,0.17971348502565035
16.616666666666667,0.17100289792842002
